var_code,var,year,sa4_code_2016,sa4_name_2016,base,zero
55 IpswichQld,Ipswich,2046,310,Ipswich,0.8965,0.5919
55 IpswichQld,Ipswich,2047,310,Ipswich,0.8938,0.577
55 IpswichQld,Ipswich,2048,310,Ipswich,0.8906,0.5619
55 IpswichQld,Ipswich,2049,310,Ipswich,0.8869,NA
55 IpswichQld,Ipswich,2050,310,Ipswich,0.8828,NA
55 IpswichQld,Ipswich,2051,310,Ipswich,0.8782,NA
56 LgnBeaudsQld,Logan - Beaudesert,2017,311,Logan - Beaudesert,0.436,0.4788
56 LgnBeaudsQld,Logan - Beaudesert,2018,311,Logan - Beaudesert,0.4401,0.4282
56 LgnBeaudsQld,Logan - Beaudesert,2019,311,Logan - Beaudesert,0.4441,0.4234
56 LgnBeaudsQld,Logan - Beaudesert,2020,311,Logan - Beaudesert,0.4788,0.4257
56 LgnBeaudsQld,Logan - Beaudesert,2021,311,Logan - Beaudesert,0.4397,0.4372
56 LgnBeaudsQld,Logan - Beaudesert,2022,311,Logan - Beaudesert,0.442,0.4282
56 LgnBeaudsQld,Logan - Beaudesert,2023,311,Logan - Beaudesert,0.4542,0.4371
56 LgnBeaudsQld,Logan - Beaudesert,2024,311,Logan - Beaudesert,0.4715,0.4386
56 LgnBeaudsQld,Logan - Beaudesert,2025,311,Logan - Beaudesert,0.4704,0.4403
56 LgnBeaudsQld,Logan - Beaudesert,2026,311,Logan - Beaudesert,0.4835,0.4413
56 LgnBeaudsQld,Logan - Beaudesert,2027,311,Logan - Beaudesert,0.489,0.4417
56 LgnBeaudsQld,Logan - Beaudesert,2028,311,Logan - Beaudesert,0.4951,0.4415
56 LgnBeaudsQld,Logan - Beaudesert,2029,311,Logan - Beaudesert,0.5006,0.4407
56 LgnBeaudsQld,Logan - Beaudesert,2030,311,Logan - Beaudesert,0.5056,0.4393
56 LgnBeaudsQld,Logan - Beaudesert,2031,311,Logan - Beaudesert,0.5102,0.4374
56 LgnBeaudsQld,Logan - Beaudesert,2032,311,Logan - Beaudesert,0.5144,0.4349
56 LgnBeaudsQld,Logan - Beaudesert,2033,311,Logan - Beaudesert,0.5181,0.4319
56 LgnBeaudsQld,Logan - Beaudesert,2034,311,Logan - Beaudesert,0.5214,0.4283
56 LgnBeaudsQld,Logan - Beaudesert,2035,311,Logan - Beaudesert,0.5242,0.4242
56 LgnBeaudsQld,Logan - Beaudesert,2036,311,Logan - Beaudesert,0.5266,0.4196
56 LgnBeaudsQld,Logan - Beaudesert,2037,311,Logan - Beaudesert,0.5286,0.415
56 LgnBeaudsQld,Logan - Beaudesert,2038,311,Logan - Beaudesert,0.5302,0.409
56 LgnBeaudsQld,Logan - Beaudesert,2039,311,Logan - Beaudesert,0.5314,0.4028
56 LgnBeaudsQld,Logan - Beaudesert,2040,311,Logan - Beaudesert,0.5322,0.3963
56 LgnBeaudsQld,Logan - Beaudesert,2041,311,Logan - Beaudesert,0.5326,0.3894
56 LgnBeaudsQld,Logan - Beaudesert,2042,311,Logan - Beaudesert,0.5327,0.3821
56 LgnBeaudsQld,Logan - Beaudesert,2043,311,Logan - Beaudesert,0.5324,0.3745
56 LgnBeaudsQld,Logan - Beaudesert,2044,311,Logan - Beaudesert,0.5318,0.3665
56 LgnBeaudsQld,Logan - Beaudesert,2045,311,Logan - Beaudesert,0.5308,0.3582
56 LgnBeaudsQld,Logan - Beaudesert,2046,311,Logan - Beaudesert,0.5296,0.3497
56 LgnBeaudsQld,Logan - Beaudesert,2047,311,Logan - Beaudesert,0.528,0.3408
56 LgnBeaudsQld,Logan - Beaudesert,2048,311,Logan - Beaudesert,0.5261,0.3319
56 LgnBeaudsQld,Logan - Beaudesert,2049,311,Logan - Beaudesert,0.5239,NA
56 LgnBeaudsQld,Logan - Beaudesert,2050,311,Logan - Beaudesert,0.5215,NA
56 LgnBeaudsQld,Logan - Beaudesert,2051,311,Logan - Beaudesert,0.5188,NA
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2017,312,Mackay - Isaac - Whitsunday,15.5447,17.0713
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2018,312,Mackay - Isaac - Whitsunday,15.689,15.2667
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2019,312,Mackay - Isaac - Whitsunday,15.8323,15.0965
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2020,312,Mackay - Isaac - Whitsunday,17.0713,15.1756
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2021,312,Mackay - Isaac - Whitsunday,15.6754,15.5875
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2022,312,Mackay - Isaac - Whitsunday,15.7601,15.2673
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2023,312,Mackay - Isaac - Whitsunday,16.1948,15.5846
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2024,312,Mackay - Isaac - Whitsunday,16.811,15.6369
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2025,312,Mackay - Isaac - Whitsunday,16.7725,15.6979
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2026,312,Mackay - Isaac - Whitsunday,17.2362,15.7338
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2027,312,Mackay - Isaac - Whitsunday,17.4354,15.7473
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2028,312,Mackay - Isaac - Whitsunday,17.6507,15.7394
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2029,312,Mackay - Isaac - Whitsunday,17.8472,15.7108
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2030,312,Mackay - Isaac - Whitsunday,18.0274,15.662
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2031,312,Mackay - Isaac - Whitsunday,18.1914,15.5933
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2032,312,Mackay - Isaac - Whitsunday,18.3395,15.5049
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2033,312,Mackay - Isaac - Whitsunday,18.471800000000002,15.3969
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2034,312,Mackay - Isaac - Whitsunday,18.5883,15.2697
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2035,312,Mackay - Isaac - Whitsunday,18.6893,15.1238
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2036,312,Mackay - Isaac - Whitsunday,18.775,14.9596
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2037,312,Mackay - Isaac - Whitsunday,18.8458,14.7954
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2038,312,Mackay - Isaac - Whitsunday,18.9022,14.5831
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2039,312,Mackay - Isaac - Whitsunday,18.9448,14.3612
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2040,312,Mackay - Isaac - Whitsunday,18.9737,14.1276
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2041,312,Mackay - Isaac - Whitsunday,18.9893,13.8816
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2042,312,Mackay - Isaac - Whitsunday,18.9921,13.6226
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2043,312,Mackay - Isaac - Whitsunday,18.9822,13.3505
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2044,312,Mackay - Isaac - Whitsunday,18.96,13.0666
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2045,312,Mackay - Isaac - Whitsunday,18.926,12.7715
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2046,312,Mackay - Isaac - Whitsunday,18.8806,12.4662
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2047,312,Mackay - Isaac - Whitsunday,18.824,12.1517
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2048,312,Mackay - Isaac - Whitsunday,18.7567,11.8334
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2049,312,Mackay - Isaac - Whitsunday,18.6793,NA
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2050,312,Mackay - Isaac - Whitsunday,18.5921,NA
57 Mackay4Qld,Mackay - Isaac - Whitsunday,2051,312,Mackay - Isaac - Whitsunday,18.4957,NA
58 MrtonBayNQld,Moreton Bay - North,2017,313,Moreton Bay - North,0.4936,0.5421
58 MrtonBayNQld,Moreton Bay - North,2018,313,Moreton Bay - North,0.4982,0.4848
58 MrtonBayNQld,Moreton Bay - North,2019,313,Moreton Bay - North,0.5028,0.4794
58 MrtonBayNQld,Moreton Bay - North,2020,313,Moreton Bay - North,0.5421,0.4819
58 MrtonBayNQld,Moreton Bay - North,2021,313,Moreton Bay - North,0.4978,0.495
58 MrtonBayNQld,Moreton Bay - North,2022,313,Moreton Bay - North,0.5005,0.4848
58 MrtonBayNQld,Moreton Bay - North,2023,313,Moreton Bay - North,0.5143,0.4949
58 MrtonBayNQld,Moreton Bay - North,2024,313,Moreton Bay - North,0.5338,0.4965
58 MrtonBayNQld,Moreton Bay - North,2025,313,Moreton Bay - North,0.5326,0.4985
58 MrtonBayNQld,Moreton Bay - North,2026,313,Moreton Bay - North,0.5473,0.4996
58 MrtonBayNQld,Moreton Bay - North,2027,313,Moreton Bay - North,0.5537,0.5001
58 MrtonBayNQld,Moreton Bay - North,2028,313,Moreton Bay - North,0.5605,0.4998
58 MrtonBayNQld,Moreton Bay - North,2029,313,Moreton Bay - North,0.5667,0.4989
58 MrtonBayNQld,Moreton Bay - North,2030,313,Moreton Bay - North,0.5725,0.4973
58 MrtonBayNQld,Moreton Bay - North,2031,313,Moreton Bay - North,0.5777,0.4952
58 MrtonBayNQld,Moreton Bay - North,2032,313,Moreton Bay - North,0.5824,0.4924
58 MrtonBayNQld,Moreton Bay - North,2033,313,Moreton Bay - North,0.5866,0.4889
58 MrtonBayNQld,Moreton Bay - North,2034,313,Moreton Bay - North,0.5903,0.4849
58 MrtonBayNQld,Moreton Bay - North,2035,313,Moreton Bay - North,0.5935,0.4803
58 MrtonBayNQld,Moreton Bay - North,2036,313,Moreton Bay - North,0.5962,0.475
58 MrtonBayNQld,Moreton Bay - North,2037,313,Moreton Bay - North,0.5984,0.4698
58 MrtonBayNQld,Moreton Bay - North,2038,313,Moreton Bay - North,0.6002,0.4631
58 MrtonBayNQld,Moreton Bay - North,2039,313,Moreton Bay - North,0.6016,0.456
58 MrtonBayNQld,Moreton Bay - North,2040,313,Moreton Bay - North,0.6025,0.4486
58 MrtonBayNQld,Moreton Bay - North,2041,313,Moreton Bay - North,0.603,0.4408
58 MrtonBayNQld,Moreton Bay - North,2042,313,Moreton Bay - North,0.6031,0.4326
58 MrtonBayNQld,Moreton Bay - North,2043,313,Moreton Bay - North,0.6028,0.4239
58 MrtonBayNQld,Moreton Bay - North,2044,313,Moreton Bay - North,0.6021,0.4149
58 MrtonBayNQld,Moreton Bay - North,2045,313,Moreton Bay - North,0.601,0.4056
58 MrtonBayNQld,Moreton Bay - North,2046,313,Moreton Bay - North,0.5995,0.3959
58 MrtonBayNQld,Moreton Bay - North,2047,313,Moreton Bay - North,0.5978,0.3859
58 MrtonBayNQld,Moreton Bay - North,2048,313,Moreton Bay - North,0.5956,0.3758
58 MrtonBayNQld,Moreton Bay - North,2049,313,Moreton Bay - North,0.5932,NA
58 MrtonBayNQld,Moreton Bay - North,2050,313,Moreton Bay - North,0.5904,NA
58 MrtonBayNQld,Moreton Bay - North,2051,313,Moreton Bay - North,0.5873,NA
59 MrtonBaySQld,Moreton Bay - South,2017,314,Moreton Bay - South,0.5185,0.5695
59 MrtonBaySQld,Moreton Bay - South,2018,314,Moreton Bay - South,0.5233,0.5093
59 MrtonBaySQld,Moreton Bay - South,2019,314,Moreton Bay - South,0.5281,0.5036
59 MrtonBaySQld,Moreton Bay - South,2020,314,Moreton Bay - South,0.5695,0.5062
59 MrtonBaySQld,Moreton Bay - South,2021,314,Moreton Bay - South,0.5229,0.52
59 MrtonBaySQld,Moreton Bay - South,2022,314,Moreton Bay - South,0.5257,0.5093
59 MrtonBaySQld,Moreton Bay - South,2023,314,Moreton Bay - South,0.5402,0.5199
59 MrtonBaySQld,Moreton Bay - South,2024,314,Moreton Bay - South,0.5608,0.5216
59 MrtonBaySQld,Moreton Bay - South,2025,314,Moreton Bay - South,0.5595,0.5236
59 MrtonBaySQld,Moreton Bay - South,2026,314,Moreton Bay - South,0.575,0.5248
59 MrtonBaySQld,Moreton Bay - South,2027,314,Moreton Bay - South,0.5816,0.5253
59 MrtonBaySQld,Moreton Bay - South,2028,314,Moreton Bay - South,0.5888,0.525
59 MrtonBaySQld,Moreton Bay - South,2029,314,Moreton Bay - South,0.5953,0.5241
59 MrtonBaySQld,Moreton Bay - South,2030,314,Moreton Bay - South,0.6014,0.5224
59 MrtonBaySQld,Moreton Bay - South,2031,314,Moreton Bay - South,0.6068,0.5202
59 MrtonBaySQld,Moreton Bay - South,2032,314,Moreton Bay - South,0.6118,0.5172
59 MrtonBaySQld,Moreton Bay - South,2033,314,Moreton Bay - South,0.6162,0.5136
59 MrtonBaySQld,Moreton Bay - South,2034,314,Moreton Bay - South,0.6201,0.5094
59 MrtonBaySQld,Moreton Bay - South,2035,314,Moreton Bay - South,0.6234,0.5045
59 MrtonBaySQld,Moreton Bay - South,2036,314,Moreton Bay - South,0.6263,0.499
59 MrtonBaySQld,Moreton Bay - South,2037,314,Moreton Bay - South,0.6286,0.4935
59 MrtonBaySQld,Moreton Bay - South,2038,314,Moreton Bay - South,0.6305,0.4865
59 MrtonBaySQld,Moreton Bay - South,2039,314,Moreton Bay - South,0.632,0.4791
59 MrtonBaySQld,Moreton Bay - South,2040,314,Moreton Bay - South,0.6329,0.4713
59 MrtonBaySQld,Moreton Bay - South,2041,314,Moreton Bay - South,0.6334,0.4631
59 MrtonBaySQld,Moreton Bay - South,2042,314,Moreton Bay - South,0.6335,0.4544
59 MrtonBaySQld,Moreton Bay - South,2043,314,Moreton Bay - South,0.6332,0.4453
59 MrtonBaySQld,Moreton Bay - South,2044,314,Moreton Bay - South,0.6325,0.4359
59 MrtonBaySQld,Moreton Bay - South,2045,314,Moreton Bay - South,0.6313,0.426
59 MrtonBaySQld,Moreton Bay - South,2046,314,Moreton Bay - South,0.6298,0.4158
59 MrtonBaySQld,Moreton Bay - South,2047,314,Moreton Bay - South,0.6279,0.4054
59 MrtonBaySQld,Moreton Bay - South,2048,314,Moreton Bay - South,0.6257,0.3947
59 MrtonBaySQld,Moreton Bay - South,2049,314,Moreton Bay - South,0.6231,NA
59 MrtonBaySQld,Moreton Bay - South,2050,314,Moreton Bay - South,0.6202,NA
59 MrtonBaySQld,Moreton Bay - South,2051,314,Moreton Bay - South,0.617,NA
60 OutbackQld,Queensland - Outback,2017,315,Queensland - Outback,0.1012,0.1112
60 OutbackQld,Queensland - Outback,2018,315,Queensland - Outback,0.1022,0.0994
60 OutbackQld,Queensland - Outback,2019,315,Queensland - Outback,0.1031,0.0983
60 OutbackQld,Queensland - Outback,2020,315,Queensland - Outback,0.1112,0.0988
60 OutbackQld,Queensland - Outback,2021,315,Queensland - Outback,0.1021,0.1015
60 OutbackQld,Queensland - Outback,2022,315,Queensland - Outback,0.1026,0.0994
60 OutbackQld,Queensland - Outback,2023,315,Queensland - Outback,0.1054,0.1015
60 OutbackQld,Queensland - Outback,2024,315,Queensland - Outback,0.1095,0.1018
60 OutbackQld,Queensland - Outback,2025,315,Queensland - Outback,0.1092,0.1022
60 OutbackQld,Queensland - Outback,2026,315,Queensland - Outback,0.1122,0.1024
60 OutbackQld,Queensland - Outback,2027,315,Queensland - Outback,0.1135,0.1025
60 OutbackQld,Queensland - Outback,2028,315,Queensland - Outback,0.1149,0.1025
60 OutbackQld,Queensland - Outback,2029,315,Queensland - Outback,0.1162,0.1023
60 OutbackQld,Queensland - Outback,2030,315,Queensland - Outback,0.1174,0.102
60 OutbackQld,Queensland - Outback,2031,315,Queensland - Outback,0.1184,0.1015
60 OutbackQld,Queensland - Outback,2032,315,Queensland - Outback,0.1194,0.101
60 OutbackQld,Queensland - Outback,2033,315,Queensland - Outback,0.1203,0.1003
60 OutbackQld,Queensland - Outback,2034,315,Queensland - Outback,0.121,0.0994
60 OutbackQld,Queensland - Outback,2035,315,Queensland - Outback,0.1217,0.0985
60 OutbackQld,Queensland - Outback,2036,315,Queensland - Outback,0.1222,0.0974
60 OutbackQld,Queensland - Outback,2037,315,Queensland - Outback,0.1227,0.0963
60 OutbackQld,Queensland - Outback,2038,315,Queensland - Outback,0.1231,0.095
60 OutbackQld,Queensland - Outback,2039,315,Queensland - Outback,0.1234,0.0935
60 OutbackQld,Queensland - Outback,2040,315,Queensland - Outback,0.1235,0.092
60 OutbackQld,Queensland - Outback,2041,315,Queensland - Outback,0.1236,0.0904
60 OutbackQld,Queensland - Outback,2042,315,Queensland - Outback,0.1237,0.0887
60 OutbackQld,Queensland - Outback,2043,315,Queensland - Outback,0.1236,0.0869
60 OutbackQld,Queensland - Outback,2044,315,Queensland - Outback,0.1235,0.0851
60 OutbackQld,Queensland - Outback,2045,315,Queensland - Outback,0.1232,0.0832
60 OutbackQld,Queensland - Outback,2046,315,Queensland - Outback,0.1229,0.0812
60 OutbackQld,Queensland - Outback,2047,315,Queensland - Outback,0.1226,0.0791
60 OutbackQld,Queensland - Outback,2048,315,Queensland - Outback,0.1221,0.077
60 OutbackQld,Queensland - Outback,2049,315,Queensland - Outback,0.1216,NA
60 OutbackQld,Queensland - Outback,2050,315,Queensland - Outback,0.1211,NA
60 OutbackQld,Queensland - Outback,2051,315,Queensland - Outback,0.1204,NA
61 SunshnCstQld,Sunshine Coast,2017,316,Sunshine Coast,1.4092,1.5476
61 SunshnCstQld,Sunshine Coast,2018,316,Sunshine Coast,1.4223,1.384
61 SunshnCstQld,Sunshine Coast,2019,316,Sunshine Coast,1.4353,1.3686
61 SunshnCstQld,Sunshine Coast,2020,316,Sunshine Coast,1.5476,1.3758
61 SunshnCstQld,Sunshine Coast,2021,316,Sunshine Coast,1.4211,1.4131
61 SunshnCstQld,Sunshine Coast,2022,316,Sunshine Coast,1.4288,1.3841
61 SunshnCstQld,Sunshine Coast,2023,316,Sunshine Coast,1.4682,1.4128
61 SunshnCstQld,Sunshine Coast,2024,316,Sunshine Coast,1.524,1.4176
61 SunshnCstQld,Sunshine Coast,2025,316,Sunshine Coast,1.5205,1.4231
61 SunshnCstQld,Sunshine Coast,2026,316,Sunshine Coast,1.5626,1.4264
61 SunshnCstQld,Sunshine Coast,2027,316,Sunshine Coast,1.5806,1.4276
61 SunshnCstQld,Sunshine Coast,2028,316,Sunshine Coast,1.6001,1.4269
61 SunshnCstQld,Sunshine Coast,2029,316,Sunshine Coast,1.618,1.4243
61 SunshnCstQld,Sunshine Coast,2030,316,Sunshine Coast,1.6343,1.4199
61 SunshnCstQld,Sunshine Coast,2031,316,Sunshine Coast,1.6492,1.4136
61 SunshnCstQld,Sunshine Coast,2032,316,Sunshine Coast,1.6626,1.4056
61 SunshnCstQld,Sunshine Coast,2033,316,Sunshine Coast,1.6746,1.3958
61 SunshnCstQld,Sunshine Coast,2034,316,Sunshine Coast,1.6851,1.3843
61 SunshnCstQld,Sunshine Coast,2035,316,Sunshine Coast,1.6943,1.3711
61 SunshnCstQld,Sunshine Coast,2036,316,Sunshine Coast,1.7021,1.3562
61 SunshnCstQld,Sunshine Coast,2037,316,Sunshine Coast,1.7085,1.3413
61 SunshnCstQld,Sunshine Coast,2038,316,Sunshine Coast,1.7136,1.322
61 SunshnCstQld,Sunshine Coast,2039,316,Sunshine Coast,1.7175,1.3019
61 SunshnCstQld,Sunshine Coast,2040,316,Sunshine Coast,1.7201,1.2808
61 SunshnCstQld,Sunshine Coast,2041,316,Sunshine Coast,1.7215,1.2585
61 SunshnCstQld,Sunshine Coast,2042,316,Sunshine Coast,1.7217,1.235
61 SunshnCstQld,Sunshine Coast,2043,316,Sunshine Coast,1.7209,1.2103
61 SunshnCstQld,Sunshine Coast,2044,316,Sunshine Coast,1.7188,1.1846
61 SunshnCstQld,Sunshine Coast,2045,316,Sunshine Coast,1.7158,1.1578
61 SunshnCstQld,Sunshine Coast,2046,316,Sunshine Coast,1.7116,1.1301
61 SunshnCstQld,Sunshine Coast,2047,316,Sunshine Coast,1.7065,1.1016
61 SunshnCstQld,Sunshine Coast,2048,316,Sunshine Coast,1.7004,1.0728
61 SunshnCstQld,Sunshine Coast,2049,316,Sunshine Coast,1.6934,NA
61 SunshnCstQld,Sunshine Coast,2050,316,Sunshine Coast,1.6855,NA
61 SunshnCstQld,Sunshine Coast,2051,316,Sunshine Coast,1.6767,NA
62 Toowoomb4Qld,Toowoomba,2017,317,Toowoomba,0.4687,0.5147
62 Toowoomb4Qld,Toowoomba,2018,317,Toowoomba,0.4731,0.4603
62 Toowoomb4Qld,Toowoomba,2019,317,Toowoomba,0.4774,0.4552
62 Toowoomb4Qld,Toowoomba,2020,317,Toowoomba,0.5147,0.4576
62 Toowoomb4Qld,Toowoomba,2021,317,Toowoomba,0.4726,0.47
62 Toowoomb4Qld,Toowoomba,2022,317,Toowoomba,0.4752,0.4603
62 Toowoomb4Qld,Toowoomba,2023,317,Toowoomba,0.4883,0.4699
62 Toowoomb4Qld,Toowoomba,2024,317,Toowoomba,0.5069,0.4715
62 Toowoomb4Qld,Toowoomba,2025,317,Toowoomba,0.5057,0.4733
62 Toowoomb4Qld,Toowoomba,2026,317,Toowoomba,0.5197,0.4744
62 Toowoomb4Qld,Toowoomba,2027,317,Toowoomba,0.5257,0.4748
62 Toowoomb4Qld,Toowoomba,2028,317,Toowoomba,0.5322,0.4746
62 Toowoomb4Qld,Toowoomba,2029,317,Toowoomba,0.5381,0.4737
62 Toowoomb4Qld,Toowoomba,2030,317,Toowoomba,0.5436,0.4722
62 Toowoomb4Qld,Toowoomba,2031,317,Toowoomba,0.5485,0.4702
62 Toowoomb4Qld,Toowoomba,2032,317,Toowoomba,0.553,0.4675
62 Toowoomb4Qld,Toowoomba,2033,317,Toowoomba,0.557,0.4643
62 Toowoomb4Qld,Toowoomba,2034,317,Toowoomba,0.5605,0.4604
62 Toowoomb4Qld,Toowoomba,2035,317,Toowoomba,0.5635,0.456
62 Toowoomb4Qld,Toowoomba,2036,317,Toowoomba,0.5661,0.4511
62 Toowoomb4Qld,Toowoomba,2037,317,Toowoomba,0.5682,0.4461
62 Toowoomb4Qld,Toowoomba,2038,317,Toowoomba,0.5699,0.4397
62 Toowoomb4Qld,Toowoomba,2039,317,Toowoomba,0.5712,0.433
62 Toowoomb4Qld,Toowoomba,2040,317,Toowoomba,0.5721,0.426
62 Toowoomb4Qld,Toowoomba,2041,317,Toowoomba,0.5726,0.4186
62 Toowoomb4Qld,Toowoomba,2042,317,Toowoomba,0.5727,0.4108
62 Toowoomb4Qld,Toowoomba,2043,317,Toowoomba,0.5724,0.4025
62 Toowoomb4Qld,Toowoomba,2044,317,Toowoomba,0.5717,0.394
62 Toowoomb4Qld,Toowoomba,2045,317,Toowoomba,0.5707,0.3851
62 Toowoomb4Qld,Toowoomba,2046,317,Toowoomba,0.5693,0.3759
62 Toowoomb4Qld,Toowoomba,2047,317,Toowoomba,0.5676,0.3664
62 Toowoomb4Qld,Toowoomba,2048,317,Toowoomba,0.5656,0.3568
62 Toowoomb4Qld,Toowoomba,2049,317,Toowoomba,0.5632,NA
62 Toowoomb4Qld,Toowoomba,2050,317,Toowoomba,0.5606,NA
62 Toowoomb4Qld,Toowoomba,2051,317,Toowoomba,0.5577,NA
63 TwnsvilleQld,Townsville,2017,318,Townsville,1.1429,1.2552
63 TwnsvilleQld,Townsville,2018,318,Townsville,1.1535,1.1225
63 TwnsvilleQld,Townsville,2019,318,Townsville,1.1641,1.11
63 TwnsvilleQld,Townsville,2020,318,Townsville,1.2552,1.1158
63 TwnsvilleQld,Townsville,2021,318,Townsville,1.1525,1.1461
63 TwnsvilleQld,Townsville,2022,318,Townsville,1.1588,1.1225
63 TwnsvilleQld,Townsville,2023,318,Townsville,1.1907,1.1459
63 TwnsvilleQld,Townsville,2024,318,Townsville,1.236,1.1497
63 TwnsvilleQld,Townsville,2025,318,Townsville,1.2332,1.1542
63 TwnsvilleQld,Townsville,2026,318,Townsville,1.2673,1.1568
63 TwnsvilleQld,Townsville,2027,318,Townsville,1.2819,1.1578
63 TwnsvilleQld,Townsville,2028,318,Townsville,1.2978,1.1572
63 TwnsvilleQld,Townsville,2029,318,Townsville,1.3122,1.1551
63 TwnsvilleQld,Townsville,2030,318,Townsville,1.3255,1.1516
63 TwnsvilleQld,Townsville,2031,318,Townsville,1.3375,1.1465
63 TwnsvilleQld,Townsville,2032,318,Townsville,1.3484,1.14
63 TwnsvilleQld,Townsville,2033,318,Townsville,1.3581,1.1321
63 TwnsvilleQld,Townsville,2034,318,Townsville,1.3667,1.1227
63 TwnsvilleQld,Townsville,2035,318,Townsville,1.3741,1.112
63 TwnsvilleQld,Townsville,2036,318,Townsville,1.3804,1.0999
63 TwnsvilleQld,Townsville,2037,318,Townsville,1.3856,1.0878
63 TwnsvilleQld,Townsville,2038,318,Townsville,1.3898,1.0722
63 TwnsvilleQld,Townsville,2039,318,Townsville,1.3929,1.0559
63 TwnsvilleQld,Townsville,2040,318,Townsville,1.395,1.0387
63 TwnsvilleQld,Townsville,2041,318,Townsville,1.3962,1.0206
63 TwnsvilleQld,Townsville,2042,318,Townsville,1.3964,1.0016
63 TwnsvilleQld,Townsville,2043,318,Townsville,1.3957,0.9816
63 TwnsvilleQld,Townsville,2044,318,Townsville,1.394,0.9607
63 TwnsvilleQld,Townsville,2045,318,Townsville,1.3915,0.939
63 TwnsvilleQld,Townsville,2046,318,Townsville,1.3882,0.9166
63 TwnsvilleQld,Townsville,2047,318,Townsville,1.384,0.8935
63 TwnsvilleQld,Townsville,2048,318,Townsville,1.3791,0.8701
63 TwnsvilleQld,Townsville,2049,318,Townsville,1.3734,NA
63 TwnsvilleQld,Townsville,2050,318,Townsville,1.367,NA
63 TwnsvilleQld,Townsville,2051,318,Townsville,1.3599,NA
64 WideBayQld,Wide Bay,2017,319,Wide Bay,1.8032,1.9803
64 WideBayQld,Wide Bay,2018,319,Wide Bay,1.8199,1.7709
64 WideBayQld,Wide Bay,2019,319,Wide Bay,1.8365,1.7512
64 WideBayQld,Wide Bay,2020,319,Wide Bay,1.9803,1.7604
64 WideBayQld,Wide Bay,2021,319,Wide Bay,1.8183,1.8081
64 WideBayQld,Wide Bay,2022,319,Wide Bay,1.8282,1.771
64 WideBayQld,Wide Bay,2023,319,Wide Bay,1.8786,1.8078
64 WideBayQld,Wide Bay,2024,319,Wide Bay,1.9501,1.8139
64 WideBayQld,Wide Bay,2025,319,Wide Bay,1.9456,1.8209
64 WideBayQld,Wide Bay,2026,319,Wide Bay,1.9994,1.8251
64 WideBayQld,Wide Bay,2027,319,Wide Bay,2.0225,1.8267
64 WideBayQld,Wide Bay,2028,319,Wide Bay,2.0475,1.8257
