var,state,year,value,occupation_group
Tertiary Education Teachers,zero,2041,131.0347,O1 MANAGERS
Tertiary Education Teachers,zero,2042,132.3242,O1 MANAGERS
Tertiary Education Teachers,zero,2043,133.6121,O1 MANAGERS
Tertiary Education Teachers,zero,2044,134.8897,O1 MANAGERS
Tertiary Education Teachers,zero,2045,136.1534,O1 MANAGERS
Tertiary Education Teachers,zero,2046,137.4008,O1 MANAGERS
Tertiary Education Teachers,zero,2047,138.6274,O1 MANAGERS
Tertiary Education Teachers,zero,2048,139.831,O1 MANAGERS
Tertiary Education Teachers,zero,2049,141.0091,O1 MANAGERS
Tertiary Education Teachers,zero,2050,142.1594,O1 MANAGERS
Miscellaneous Education Professionals,zero,2020,69.1681,O1 MANAGERS
Miscellaneous Education Professionals,zero,2021,72.5445,O1 MANAGERS
Miscellaneous Education Professionals,zero,2022,74.3073,O1 MANAGERS
Miscellaneous Education Professionals,zero,2023,75.6613,O1 MANAGERS
Miscellaneous Education Professionals,zero,2024,76.6253,O1 MANAGERS
Miscellaneous Education Professionals,zero,2025,77.7708,O1 MANAGERS
Miscellaneous Education Professionals,zero,2026,78.8294,O1 MANAGERS
Miscellaneous Education Professionals,zero,2027,79.8542,O1 MANAGERS
Miscellaneous Education Professionals,zero,2028,80.8865,O1 MANAGERS
Miscellaneous Education Professionals,zero,2029,81.9183,O1 MANAGERS
Miscellaneous Education Professionals,zero,2030,82.9473,O1 MANAGERS
Miscellaneous Education Professionals,zero,2031,83.9737,O1 MANAGERS
Miscellaneous Education Professionals,zero,2032,84.9977,O1 MANAGERS
Miscellaneous Education Professionals,zero,2033,86.0191,O1 MANAGERS
Miscellaneous Education Professionals,zero,2034,87.0377,O1 MANAGERS
Miscellaneous Education Professionals,zero,2035,88.0533,O1 MANAGERS
Miscellaneous Education Professionals,zero,2036,89.066,O1 MANAGERS
Miscellaneous Education Professionals,zero,2037,90.0761,O1 MANAGERS
Miscellaneous Education Professionals,zero,2038,91.0848,O1 MANAGERS
Miscellaneous Education Professionals,zero,2039,92.0926,O1 MANAGERS
Miscellaneous Education Professionals,zero,2040,93.1392,O1 MANAGERS
Miscellaneous Education Professionals,zero,2041,94.1065,O1 MANAGERS
Miscellaneous Education Professionals,zero,2042,95.08,O1 MANAGERS
Miscellaneous Education Professionals,zero,2043,96.053,O1 MANAGERS
Miscellaneous Education Professionals,zero,2044,97.0196,O1 MANAGERS
Miscellaneous Education Professionals,zero,2045,97.9773,O1 MANAGERS
Miscellaneous Education Professionals,zero,2046,98.9244,O1 MANAGERS
Miscellaneous Education Professionals,zero,2047,99.8584,O1 MANAGERS
Miscellaneous Education Professionals,zero,2048,100.7776,O1 MANAGERS
Miscellaneous Education Professionals,zero,2049,101.6805,O1 MANAGERS
Miscellaneous Education Professionals,zero,2050,102.5661,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2020,101.204,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2021,101.3581,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2022,101.9966,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2023,102.7587,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2024,104.066,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2025,104.8073,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2026,106.4321,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2027,108.1107,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2028,109.8048,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2029,111.5129,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2030,113.2271,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2031,114.9454,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2032,116.6659,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2033,118.3871,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2034,120.1077,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2035,121.8273,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2036,123.5457,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2037,125.2629,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2038,126.9805,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2039,128.6993,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2040,130.481,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2041,132.1648,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2042,133.8665,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2043,135.5797,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2044,137.2949,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2045,139.0119,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2046,140.7321,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2047,142.4527,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2048,144.1731,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2049,145.8952,O1 MANAGERS
Health Diagnostic and Promotion Professionals,zero,2050,147.6189,O1 MANAGERS
Health Therapy Professionals,zero,2020,90.4991,O1 MANAGERS
Health Therapy Professionals,zero,2021,94.3269,O1 MANAGERS
Health Therapy Professionals,zero,2022,93.9727,O1 MANAGERS
Health Therapy Professionals,zero,2023,94.1303,O1 MANAGERS
Health Therapy Professionals,zero,2024,94.6126,O1 MANAGERS
Health Therapy Professionals,zero,2025,93.8383,O1 MANAGERS
Health Therapy Professionals,zero,2026,95.1516,O1 MANAGERS
Health Therapy Professionals,zero,2027,96.5906,O1 MANAGERS
Health Therapy Professionals,zero,2028,98.0345,O1 MANAGERS
Health Therapy Professionals,zero,2029,99.4916,O1 MANAGERS
Health Therapy Professionals,zero,2030,100.9555,O1 MANAGERS
Health Therapy Professionals,zero,2031,102.4239,O1 MANAGERS
Health Therapy Professionals,zero,2032,103.8951,O1 MANAGERS
Health Therapy Professionals,zero,2033,105.3675,O1 MANAGERS
Health Therapy Professionals,zero,2034,106.8398,O1 MANAGERS
Health Therapy Professionals,zero,2035,108.3108,O1 MANAGERS
Health Therapy Professionals,zero,2036,109.7803,O1 MANAGERS
Health Therapy Professionals,zero,2037,111.2481,O1 MANAGERS
Health Therapy Professionals,zero,2038,112.7149,O1 MANAGERS
Health Therapy Professionals,zero,2039,114.1813,O1 MANAGERS
Health Therapy Professionals,zero,2040,115.7098,O1 MANAGERS
Health Therapy Professionals,zero,2041,117.1582,O1 MANAGERS
Health Therapy Professionals,zero,2042,118.6226,O1 MANAGERS
Health Therapy Professionals,zero,2043,120.102,O1 MANAGERS
Health Therapy Professionals,zero,2044,121.5861,O1 MANAGERS
Health Therapy Professionals,zero,2045,123.0777,O1 MANAGERS
Health Therapy Professionals,zero,2046,124.5803,O1 MANAGERS
Health Therapy Professionals,zero,2047,126.0914,O1 MANAGERS
Health Therapy Professionals,zero,2048,127.6098,O1 MANAGERS
Health Therapy Professionals,zero,2049,129.1397,O1 MANAGERS
Health Therapy Professionals,zero,2050,130.6806,O1 MANAGERS
Medical Practitioners,zero,2020,115.5062,O1 MANAGERS
Medical Practitioners,zero,2021,120.742,O1 MANAGERS
Medical Practitioners,zero,2022,120.1363,O1 MANAGERS
Medical Practitioners,zero,2023,120.2669,O1 MANAGERS
Medical Practitioners,zero,2024,120.8271,O1 MANAGERS
Medical Practitioners,zero,2025,119.605,O1 MANAGERS
Medical Practitioners,zero,2026,121.2781,O1 MANAGERS
Medical Practitioners,zero,2027,123.1004,O1 MANAGERS
Medical Practitioners,zero,2028,124.9321,O1 MANAGERS
Medical Practitioners,zero,2029,126.7816,O1 MANAGERS
Medical Practitioners,zero,2030,128.6404,O1 MANAGERS
Medical Practitioners,zero,2031,130.5053,O1 MANAGERS
Medical Practitioners,zero,2032,132.3743,O1 MANAGERS
Medical Practitioners,zero,2033,134.2452,O1 MANAGERS
Medical Practitioners,zero,2034,136.116,O1 MANAGERS
Medical Practitioners,zero,2035,137.9856,O1 MANAGERS
Medical Practitioners,zero,2036,139.8532,O1 MANAGERS
Medical Practitioners,zero,2037,141.7186,O1 MANAGERS
Medical Practitioners,zero,2038,143.5827,O1 MANAGERS
Medical Practitioners,zero,2039,145.4462,O1 MANAGERS
Medical Practitioners,zero,2040,147.3919,O1 MANAGERS
Medical Practitioners,zero,2041,149.2353,O1 MANAGERS
Medical Practitioners,zero,2042,151.1004,O1 MANAGERS
Medical Practitioners,zero,2043,152.9868,O1 MANAGERS
Medical Practitioners,zero,2044,154.8806,O1 MANAGERS
Medical Practitioners,zero,2045,156.786,O1 MANAGERS
Medical Practitioners,zero,2046,158.7086,O1 MANAGERS
Medical Practitioners,zero,2047,160.6447,O1 MANAGERS
Medical Practitioners,zero,2048,162.5931,O1 MANAGERS
Medical Practitioners,zero,2049,164.5598,O1 MANAGERS
Medical Practitioners,zero,2050,166.5443,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2020,349.8965,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2021,365.5019,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2022,364.1255,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2023,364.7543,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2024,366.7296,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2025,363.3106,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2026,368.5413,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2027,374.1469,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2028,379.7862,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2029,385.4749,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2030,391.1886,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2031,396.918,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2032,402.657,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2033,408.3994,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2034,414.1395,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2035,419.8735,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2036,425.5998,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2037,431.3177,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2038,437.0302,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2039,442.739,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2040,448.6863,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2041,454.3297,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2042,460.035,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2043,465.7994,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2044,471.5846,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2045,477.4012,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2046,483.2635,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2047,489.1627,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2048,495.0959,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2049,501.0799,O1 MANAGERS
Midwifery and Nursing Professionals,zero,2050,507.1144,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2020,159.1582,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2021,155.6351,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2022,158.6801,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2023,160.8048,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2024,165.5628,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2025,170.1312,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2026,173.7603,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2027,177.2481,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2028,180.7557,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2029,184.2696,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2030,187.7867,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2031,191.3102,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2032,194.8421,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2033,198.3834,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2034,201.9337,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2035,205.4935,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2036,209.0635,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2037,212.6445,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2038,216.2412,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2039,219.8552,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2040,223.6137,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2041,227.2972,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2042,231.1071,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2043,235.0238,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2044,239.0594,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2045,243.2122,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2046,247.4841,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2047,251.9023,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2048,256.4862,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2049,261.2569,O1 MANAGERS
"Business and Systems Analysts, and Programmers",zero,2050,266.2375,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2020,48.6916,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2021,48.5371,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2022,49.0743,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2023,49.569,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2024,50.6055,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2025,51.4116,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2026,52.3378,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2027,53.2692,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2028,54.2022,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2029,55.1386,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2030,56.0759,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2031,57.0144,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2032,57.9538,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2033,58.894,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2034,59.8349,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2035,60.7767,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2036,61.7193,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2037,62.6631,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2038,63.6092,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2039,64.5578,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2040,65.5291,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2041,66.48,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2042,67.4511,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2043,68.4378,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2044,69.4403,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2045,70.4579,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2046,71.491,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2047,72.5431,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2048,73.6172,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2049,74.7165,O1 MANAGERS
"Database and Systems Administrators, and ICT Security Specialists",zero,2050,75.8445,O1 MANAGERS
ICT Network and Support Professionals,zero,2020,54.398,O1 MANAGERS
ICT Network and Support Professionals,zero,2021,53.3667,O1 MANAGERS
ICT Network and Support Professionals,zero,2022,54.5907,O1 MANAGERS
ICT Network and Support Professionals,zero,2023,55.2494,O1 MANAGERS
ICT Network and Support Professionals,zero,2024,56.7203,O1 MANAGERS
ICT Network and Support Professionals,zero,2025,58.2845,O1 MANAGERS
ICT Network and Support Professionals,zero,2026,59.5017,O1 MANAGERS
ICT Network and Support Professionals,zero,2027,60.6915,O1 MANAGERS
ICT Network and Support Professionals,zero,2028,61.8851,O1 MANAGERS
ICT Network and Support Professionals,zero,2029,63.0823,O1 MANAGERS
ICT Network and Support Professionals,zero,2030,64.2823,O1 MANAGERS
ICT Network and Support Professionals,zero,2031,65.4864,O1 MANAGERS
ICT Network and Support Professionals,zero,2032,66.6951,O1 MANAGERS
ICT Network and Support Professionals,zero,2033,67.9087,O1 MANAGERS
ICT Network and Support Professionals,zero,2034,69.1272,O1 MANAGERS
ICT Network and Support Professionals,zero,2035,70.3506,O1 MANAGERS
ICT Network and Support Professionals,zero,2036,71.5792,O1 MANAGERS
ICT Network and Support Professionals,zero,2037,72.8133,O1 MANAGERS
ICT Network and Support Professionals,zero,2038,74.0545,O1 MANAGERS
ICT Network and Support Professionals,zero,2039,75.3032,O1 MANAGERS
